dst_addr,proto,prb_id,hops,success
3.39.107.235,ICMP,15133,29,True
3.39.107.235,ICMP,16286,26,True
3.39.107.235,ICMP,20825,18,True
3.39.107.235,ICMP,22394,11,True
3.39.107.235,ICMP,24550,25,True
3.39.107.235,ICMP,26034,15,True
3.39.107.235,ICMP,26705,23,True
3.39.107.235,ICMP,27327,24,True
3.39.107.235,ICMP,3110,25,True
3.39.107.235,ICMP,32045,24,True
3.39.107.235,ICMP,32506,19,True
3.39.107.235,ICMP,51111,21,True
3.39.107.235,ICMP,51245,25,True
3.39.107.235,ICMP,51671,28,True
3.39.107.235,ICMP,51713,29,True
3.39.107.235,ICMP,53101,29,True
3.39.107.235,ICMP,53509,29,True
3.39.107.235,ICMP,54149,30,True
3.39.107.235,ICMP,54251,32,False
3.39.107.235,ICMP,54252,32,True
3.39.107.235,ICMP,54284,32,False
3.39.107.235,ICMP,54324,30,True
3.39.107.235,ICMP,54348,32,False
3.39.107.235,ICMP,54859,25,True
3.39.107.235,ICMP,55209,32,True
3.39.107.235,ICMP,55346,24,True
3.39.107.235,ICMP,55390,29,True
3.39.107.235,ICMP,55499,28,True
3.39.107.235,ICMP,55833,31,True
3.39.107.235,ICMP,60323,32,False
3.39.107.235,ICMP,60538,24,True
3.39.107.235,ICMP,60799,10,True
3.39.107.235,ICMP,61015,25,True
3.39.107.235,ICMP,61029,5,False
3.39.107.235,ICMP,1001040,27,True
3.39.107.235,ICMP,1001356,26,True
3.39.107.235,ICMP,1002289,25,True
3.39.107.235,ICMP,1002750,26,True
3.39.107.235,ICMP,1003898,32,True
3.39.107.235,ICMP,1004232,32,False
3.39.107.235,ICMP,1004453,24,True
3.39.107.235,ICMP,1004482,28,True
3.39.107.235,ICMP,1004876,32,False
3.39.107.235,ICMP,1004978,32,False
3.39.107.235,ICMP,10743,27,True
3.39.107.235,ICMP,12426,29,True
3.39.107.235,ICMP,14207,22,True
3.39.107.235,ICMP,17979,25,True
3.39.107.235,ICMP,19648,28,True
3.39.107.235,ICMP,19983,24,True
3.39.107.235,ICMP,22802,28,True
3.39.107.235,ICMP,23127,27,True
3.39.107.235,ICMP,28,29,True
3.39.107.235,ICMP,35042,32,False
3.39.107.235,ICMP,35681,32,False
3.39.107.235,ICMP,50008,25,True
3.39.107.235,ICMP,50017,32,False
3.39.107.235,ICMP,52422,28,True
3.39.107.235,ICMP,52676,25,True
3.39.107.235,ICMP,53798,25,True
3.39.107.235,ICMP,54330,28,True
3.39.107.235,ICMP,54419,31,True
3.39.107.235,ICMP,55492,28,True
3.39.107.235,ICMP,60234,27,True
3.39.107.235,ICMP,61081,30,True
3.39.107.235,ICMP,61241,31,True
3.39.107.235,ICMP,61365,32,True
3.39.107.235,ICMP,61366,25,True
3.39.107.235,ICMP,61498,24,True
3.39.107.235,ICMP,61731,29,True
3.39.107.235,ICMP,61780,32,False
3.39.107.235,ICMP,61899,28,True
3.39.107.235,ICMP,62365,28,True
3.39.107.235,ICMP,62741,28,True
3.39.107.235,ICMP,62843,25,True
3.39.107.235,ICMP,62868,28,True
3.39.107.235,ICMP,52537,26,True
34.64.153.49,ICMP,1002581,12,True
34.64.153.49,ICMP,1002591,16,True
34.64.153.49,ICMP,1002625,8,True
34.64.153.49,ICMP,1002892,12,True
34.64.153.49,ICMP,1004427,9,True
34.64.153.49,ICMP,10266,6,True
34.64.153.49,ICMP,10422,12,True
34.64.153.49,ICMP,10443,6,True
34.64.153.49,ICMP,10462,6,True
34.64.153.49,ICMP,11289,14,True
34.64.153.49,ICMP,12438,7,True
34.64.153.49,ICMP,13222,9,True
34.64.153.49,ICMP,13662,5,True
34.64.153.49,ICMP,14606,10,True
34.64.153.49,ICMP,20225,7,True
34.64.153.49,ICMP,20756,10,True
34.64.153.49,ICMP,21481,8,True
34.64.153.49,ICMP,22817,8,True
34.64.153.49,ICMP,31304,6,True
34.64.153.49,ICMP,31492,12,True
34.64.153.49,ICMP,32941,5,True
34.64.153.49,ICMP,33262,10,True
34.64.153.49,ICMP,34700,7,True
34.64.153.49,ICMP,50284,7,True
34.64.153.49,ICMP,50400,6,True
34.64.153.49,ICMP,50866,6,True
34.64.153.49,ICMP,51053,6,True
34.64.153.49,ICMP,51245,6,True
34.64.153.49,ICMP,51834,5,True
34.64.153.49,ICMP,52118,7,True
34.64.153.49,ICMP,52601,10,True
34.64.153.49,ICMP,54149,9,True
34.64.153.49,ICMP,54284,5,True
34.64.153.49,ICMP,54532,11,True
34.64.153.49,ICMP,54831,7,True
34.64.153.49,ICMP,54859,6,True
34.64.153.49,ICMP,54928,8,True
34.64.153.49,ICMP,54954,9,True
34.64.153.49,ICMP,55390,6,True
34.64.153.49,ICMP,55748,9,True
34.64.153.49,ICMP,61015,7,True
34.64.153.49,ICMP,62515,4,True
34.64.153.49,ICMP,1001040,7,True
34.64.153.49,ICMP,1001356,7,True
34.64.153.49,ICMP,1002750,7,True
34.64.153.49,ICMP,1003898,7,True
34.64.153.49,ICMP,1004232,8,True
34.64.153.49,ICMP,1004453,6,True
34.64.153.49,ICMP,1004482,7,True
34.64.153.49,ICMP,1004876,6,True
34.64.153.49,ICMP,1004978,6,True
34.64.153.49,ICMP,10743,7,True
34.64.153.49,ICMP,12426,8,True
34.64.153.49,ICMP,13376,25,True
34.64.153.49,ICMP,14743,7,True
34.64.153.49,ICMP,19648,8,True
34.64.153.49,ICMP,19983,6,True
34.64.153.49,ICMP,22802,6,True
34.64.153.49,ICMP,23127,7,True
34.64.153.49,ICMP,23948,7,True
34.64.153.49,ICMP,28,7,True
34.64.153.49,ICMP,28761,3,True
34.64.153.49,ICMP,35042,8,True
34.64.153.49,ICMP,35681,6,True
34.64.153.49,ICMP,50008,6,True
34.64.153.49,ICMP,50017,7,True
34.64.153.49,ICMP,52422,7,True
34.64.153.49,ICMP,52676,6,True
34.64.153.49,ICMP,53798,7,True
34.64.153.49,ICMP,54330,7,True
34.64.153.49,ICMP,54419,6,True
34.64.153.49,ICMP,55492,7,True
34.64.153.49,ICMP,61241,6,True
34.64.153.49,ICMP,61353,9,True
34.64.153.49,ICMP,61365,7,True
34.64.153.49,ICMP,61451,7,True
34.64.153.49,ICMP,61498,6,True
34.64.153.49,ICMP,61780,6,True
34.64.153.49,ICMP,61899,7,True
34.64.153.49,ICMP,62130,8,True
34.64.153.49,ICMP,62365,6,True
34.64.153.49,ICMP,62843,6,True
34.64.153.49,ICMP,62868,7,True
34.64.153.49,ICMP,1002289,6,True
34.64.153.49,ICMP,17979,6,True
34.64.153.49,ICMP,24550,7,True
34.64.153.49,ICMP,52537,7,True
34.64.153.49,ICMP,60234,6,True
34.64.153.49,ICMP,60323,6,True
34.64.153.49,ICMP,61081,9,True
34.64.153.49,ICMP,61366,6,True
34.64.153.49,ICMP,61731,7,True
34.64.153.49,ICMP,62741,6,True
20.200.214.172,ICMP,1001393,26,True
20.200.214.172,ICMP,1002580,31,True
20.200.214.172,ICMP,1002627,25,True
20.200.214.172,ICMP,1002775,30,True
20.200.214.172,ICMP,1003474,23,True
20.200.214.172,ICMP,10266,21,True
20.200.214.172,ICMP,10338,27,True
20.200.214.172,ICMP,10473,26,True
20.200.214.172,ICMP,11289,32,False
20.200.214.172,ICMP,12419,20,True
20.200.214.172,ICMP,12894,18,True
20.200.214.172,ICMP,13318,28,True
20.200.214.172,ICMP,13820,21,True
20.200.214.172,ICMP,14111,23,True
20.200.214.172,ICMP,16785,25,True
20.200.214.172,ICMP,18414,20,True
20.200.214.172,ICMP,22814,22,True
20.200.214.172,ICMP,22817,25,True
20.200.214.172,ICMP,25324,27,True
20.200.214.172,ICMP,26115,21,True
20.200.214.172,ICMP,28331,20,True
20.200.214.172,ICMP,28898,21,True
20.200.214.172,ICMP,30680,29,True
20.200.214.172,ICMP,30900,23,True
20.200.214.172,ICMP,33262,22,True
20.200.214.172,ICMP,50765,24,True
20.200.214.172,ICMP,51671,23,True
20.200.214.172,ICMP,51713,22,True
20.200.214.172,ICMP,52199,18,True
20.200.214.172,ICMP,52219,27,True
20.200.214.172,ICMP,53398,30,True
20.200.214.172,ICMP,54250,22,True
20.200.214.172,ICMP,54276,24,True
20.200.214.172,ICMP,54955,27,True
20.200.214.172,ICMP,55116,25,True
20.200.214.172,ICMP,55209,25,True
20.200.214.172,ICMP,55748,26,True
20.200.214.172,ICMP,55783,30,True
20.200.214.172,ICMP,55805,7,False
20.200.214.172,ICMP,61029,9,True
20.200.214.172,ICMP,61271,22,True
20.200.214.172,ICMP,1001040,23,True
20.200.214.172,ICMP,1001356,24,True
20.200.214.172,ICMP,1002750,24,True
20.200.214.172,ICMP,1003898,21,True
20.200.214.172,ICMP,1004232,27,True
20.200.214.172,ICMP,1004453,20,True
20.200.214.172,ICMP,1004482,22,True
20.200.214.172,ICMP,1004876,23,True
20.200.214.172,ICMP,1004978,23,True
20.200.214.172,ICMP,11815,25,True
20.200.214.172,ICMP,14207,22,True
20.200.214.172,ICMP,14743,24,True
20.200.214.172,ICMP,19648,23,True
20.200.214.172,ICMP,19983,21,True
20.200.214.172,ICMP,22802,21,True
20.200.214.172,ICMP,23127,18,True
20.200.214.172,ICMP,28,22,True
20.200.214.172,ICMP,35042,27,True
20.200.214.172,ICMP,50008,22,True
20.200.214.172,ICMP,50017,26,True
20.200.214.172,ICMP,50299,25,True
20.200.214.172,ICMP,52422,24,True
20.200.214.172,ICMP,52676,23,True
20.200.214.172,ICMP,54330,24,True
20.200.214.172,ICMP,54419,21,True
20.200.214.172,ICMP,55346,19,True
20.200.214.172,ICMP,55492,22,True
20.200.214.172,ICMP,61241,22,True
20.200.214.172,ICMP,61365,23,True
20.200.214.172,ICMP,61451,24,True
20.200.214.172,ICMP,61498,20,True
20.200.214.172,ICMP,61780,25,True
20.200.214.172,ICMP,61899,25,True
20.200.214.172,ICMP,62365,23,True
20.200.214.172,ICMP,62462,23,True
20.200.214.172,ICMP,62843,21,True
20.200.214.172,ICMP,62868,23,True
20.200.214.172,ICMP,1002289,22,True
20.200.214.172,ICMP,10743,23,True
20.200.214.172,ICMP,12426,23,True
20.200.214.172,ICMP,13376,26,True
20.200.214.172,ICMP,17979,21,True
20.200.214.172,ICMP,24550,21,True
20.200.214.172,ICMP,35681,23,True
20.200.214.172,ICMP,52537,24,True
20.200.214.172,ICMP,53798,20,True
20.200.214.172,ICMP,60323,23,True
20.200.214.172,ICMP,61081,23,True
20.200.214.172,ICMP,61366,22,True
20.200.214.172,ICMP,62741,21,True
20.200.214.172,ICMP,60234,22,True
20.200.214.172,ICMP,61731,25,True
18.138.89.251,ICMP,1002892,29,True
18.138.89.251,ICMP,1003047,26,True
18.138.89.251,ICMP,1003161,21,True
18.138.89.251,ICMP,1003572,32,False
18.138.89.251,ICMP,1003812,31,True
18.138.89.251,ICMP,10540,27,True
18.138.89.251,ICMP,11289,31,True
18.138.89.251,ICMP,14053,30,True
18.138.89.251,ICMP,14064,25,True
18.138.89.251,ICMP,14606,24,True
18.138.89.251,ICMP,14740,22,True
18.138.89.251,ICMP,14743,25,True
18.138.89.251,ICMP,15718,32,False
18.138.89.251,ICMP,19632,32,False
18.138.89.251,ICMP,19912,27,True
18.138.89.251,ICMP,21394,16,True
18.138.89.251,ICMP,21481,25,True
18.138.89.251,ICMP,24368,17,True
18.138.89.251,ICMP,24725,32,True
18.138.89.251,ICMP,25313,24,True
18.138.89.251,ICMP,28499,7,False
18.138.89.251,ICMP,30236,24,True
18.138.89.251,ICMP,31536,30,True
18.138.89.251,ICMP,32941,32,False
18.138.89.251,ICMP,34658,22,True
18.138.89.251,ICMP,50284,31,True
18.138.89.251,ICMP,51335,31,True
18.138.89.251,ICMP,51343,24,True
18.138.89.251,ICMP,52247,15,True
18.138.89.251,ICMP,52719,29,True
18.138.89.251,ICMP,53456,18,True
18.138.89.251,ICMP,54348,26,True
18.138.89.251,ICMP,54484,15,True
18.138.89.251,ICMP,54805,29,True
18.138.89.251,ICMP,55023,27,True
18.138.89.251,ICMP,55116,26,True
18.138.89.251,ICMP,55209,26,True
18.138.89.251,ICMP,55330,26,True
18.138.89.251,ICMP,55390,22,True
18.138.89.251,ICMP,55499,24,True
18.138.89.251,ICMP,55630,32,False
18.138.89.251,ICMP,55643,14,True
18.138.89.251,ICMP,55781,28,True
18.138.89.251,ICMP,55783,27,True
18.138.89.251,ICMP,61451,28,True
18.138.89.251,ICMP,61593,32,False
18.138.89.251,ICMP,61961,17,True
18.138.89.251,ICMP,62130,27,True
18.138.89.251,ICMP,1001040,28,True
18.138.89.251,ICMP,1003898,32,True
18.138.89.251,ICMP,1004232,26,True
18.138.89.251,ICMP,1004453,17,True
18.138.89.251,ICMP,1004482,17,True
18.138.89.251,ICMP,1004876,32,False
18.138.89.251,ICMP,1004978,29,True
18.138.89.251,ICMP,12426,28,True
18.138.89.251,ICMP,13376,15,True
18.138.89.251,ICMP,17979,25,True
18.138.89.251,ICMP,19648,29,True
18.138.89.251,ICMP,19983,22,True
18.138.89.251,ICMP,23127,17,True
18.138.89.251,ICMP,24550,25,True
18.138.89.251,ICMP,50017,25,True
18.138.89.251,ICMP,52422,28,True
18.138.89.251,ICMP,52676,29,True
18.138.89.251,ICMP,54330,31,True
18.138.89.251,ICMP,54419,31,True
18.138.89.251,ICMP,55492,28,True
18.138.89.251,ICMP,60234,28,True
18.138.89.251,ICMP,60323,25,True
18.138.89.251,ICMP,61241,31,True
18.138.89.251,ICMP,61365,28,True
18.138.89.251,ICMP,61366,19,True
18.138.89.251,ICMP,61731,29,True
18.138.89.251,ICMP,61780,30,True
18.138.89.251,ICMP,61899,31,True
18.138.89.251,ICMP,62365,28,True
18.138.89.251,ICMP,62843,25,True
18.138.89.251,ICMP,1001356,20,True
18.138.89.251,ICMP,1002289,32,False
18.138.89.251,ICMP,1002750,20,True
18.138.89.251,ICMP,10743,28,True
18.138.89.251,ICMP,22802,22,True
18.138.89.251,ICMP,28,23,True
18.138.89.251,ICMP,35042,31,True
18.138.89.251,ICMP,35681,32,False
18.138.89.251,ICMP,50008,32,False
18.138.89.251,ICMP,52537,32,False
18.138.89.251,ICMP,53798,28,True
18.138.89.251,ICMP,61081,31,True
18.138.89.251,ICMP,61498,28,True
18.138.89.251,ICMP,62741,28,True
18.138.89.251,ICMP,62868,28,True
34.124.156.203,ICMP,1000968,6,True
34.124.156.203,ICMP,1002264,9,True
34.124.156.203,ICMP,1002591,16,True
34.124.156.203,ICMP,1003161,7,True
34.124.156.203,ICMP,1004494,10,True
34.124.156.203,ICMP,10338,9,True
34.124.156.203,ICMP,10443,6,True
34.124.156.203,ICMP,10540,10,True
34.124.156.203,ICMP,10562,7,True
34.124.156.203,ICMP,13662,5,True
34.124.156.203,ICMP,13671,10,True
34.124.156.203,ICMP,14606,10,True
34.124.156.203,ICMP,17403,9,True
34.124.156.203,ICMP,17615,9,True
34.124.156.203,ICMP,20756,10,True
34.124.156.203,ICMP,23087,9,True
34.124.156.203,ICMP,24174,8,True
34.124.156.203,ICMP,26705,4,True
34.124.156.203,ICMP,30595,8,True
34.124.156.203,ICMP,30759,8,True
34.124.156.203,ICMP,31536,8,True
34.124.156.203,ICMP,32173,7,True
34.124.156.203,ICMP,34700,7,True
34.124.156.203,ICMP,50216,10,True
34.124.156.203,ICMP,50219,9,True
34.124.156.203,ICMP,50324,6,True
34.124.156.203,ICMP,50821,7,True
34.124.156.203,ICMP,50866,6,True
34.124.156.203,ICMP,50910,6,True
34.124.156.203,ICMP,51350,8,True
34.124.156.203,ICMP,52431,9,True
34.124.156.203,ICMP,52615,6,True
34.124.156.203,ICMP,53017,6,True
34.124.156.203,ICMP,53279,7,True
34.124.156.203,ICMP,54484,6,True
34.124.156.203,ICMP,54831,7,True
34.124.156.203,ICMP,55001,8,True
34.124.156.203,ICMP,55255,6,True
34.124.156.203,ICMP,55781,9,True
34.124.156.203,ICMP,61015,7,True
34.124.156.203,ICMP,63070,12,True
34.124.156.203,ICMP,1001040,7,True
34.124.156.203,ICMP,13376,26,True
34.124.156.203,ICMP,19983,6,True
34.124.156.203,ICMP,24550,7,True
34.124.156.203,ICMP,50299,7,True
34.124.156.203,ICMP,52589,5,True
34.124.156.203,ICMP,53254,5,True
34.124.156.203,ICMP,54330,7,True
34.124.156.203,ICMP,55346,6,True
34.124.156.203,ICMP,61241,6,True
34.124.156.203,ICMP,61451,7,True
34.124.156.203,ICMP,61780,6,True
34.124.156.203,ICMP,62462,7,True
34.124.156.203,ICMP,1001356,7,True
34.124.156.203,ICMP,1002289,6,True
34.124.156.203,ICMP,1002750,7,True
34.124.156.203,ICMP,1003898,7,True
34.124.156.203,ICMP,1004232,8,True
34.124.156.203,ICMP,1004453,6,True
34.124.156.203,ICMP,1004482,7,True
34.124.156.203,ICMP,1004876,6,True
34.124.156.203,ICMP,1004978,6,True
34.124.156.203,ICMP,10743,7,True
34.124.156.203,ICMP,12426,8,True
34.124.156.203,ICMP,17979,6,True
34.124.156.203,ICMP,19648,8,True
34.124.156.203,ICMP,22802,6,True
34.124.156.203,ICMP,23127,7,True
34.124.156.203,ICMP,28,7,True
34.124.156.203,ICMP,35042,8,True
34.124.156.203,ICMP,35681,6,True
34.124.156.203,ICMP,50008,6,True
34.124.156.203,ICMP,50017,7,True
34.124.156.203,ICMP,52422,7,True
34.124.156.203,ICMP,52537,7,True
34.124.156.203,ICMP,52676,6,True
34.124.156.203,ICMP,53798,7,True
34.124.156.203,ICMP,54419,6,True
34.124.156.203,ICMP,55492,7,True
34.124.156.203,ICMP,60234,6,True
34.124.156.203,ICMP,60323,6,True
34.124.156.203,ICMP,61081,8,True
34.124.156.203,ICMP,61365,7,True
34.124.156.203,ICMP,61366,6,True
34.124.156.203,ICMP,61498,6,True
34.124.156.203,ICMP,61731,7,True
34.124.156.203,ICMP,61899,7,True
34.124.156.203,ICMP,62365,6,True
34.124.156.203,ICMP,62741,6,True
34.124.156.203,ICMP,62843,6,True
34.124.156.203,ICMP,62868,7,True
20.205.155.103,ICMP,1002609,21,True
20.205.155.103,ICMP,1002627,26,True
20.205.155.103,ICMP,1002775,28,True
20.205.155.103,ICMP,1003047,18,True
20.205.155.103,ICMP,1003572,21,True
20.205.155.103,ICMP,10969,24,True
20.205.155.103,ICMP,11500,25,True
20.205.155.103,ICMP,11795,24,True
20.205.155.103,ICMP,12538,24,True
20.205.155.103,ICMP,14111,20,True
20.205.155.103,ICMP,14606,21,True
20.205.155.103,ICMP,14695,17,True
20.205.155.103,ICMP,15718,23,True
20.205.155.103,ICMP,17423,28,True
20.205.155.103,ICMP,19082,21,True
20.205.155.103,ICMP,20825,15,True
20.205.155.103,ICMP,21028,23,True
20.205.155.103,ICMP,21714,16,True
20.205.155.103,ICMP,22959,18,True
20.205.155.103,ICMP,2365,18,True
20.205.155.103,ICMP,24368,19,True
20.205.155.103,ICMP,25988,24,True
20.205.155.103,ICMP,29984,23,True
20.205.155.103,ICMP,3110,17,True
20.205.155.103,ICMP,32048,20,True
20.205.155.103,ICMP,50910,17,True
20.205.155.103,ICMP,51713,19,True
20.205.155.103,ICMP,51754,27,True
20.205.155.103,ICMP,51834,19,True
20.205.155.103,ICMP,52014,19,True
20.205.155.103,ICMP,52142,16,True
20.205.155.103,ICMP,52199,18,True
20.205.155.103,ICMP,52431,19,True
20.205.155.103,ICMP,52930,24,True
20.205.155.103,ICMP,53398,29,True
20.205.155.103,ICMP,54280,24,True
20.205.155.103,ICMP,54484,15,True
20.205.155.103,ICMP,54928,24,True
20.205.155.103,ICMP,54955,25,True
20.205.155.103,ICMP,55001,8,True
20.205.155.103,ICMP,55023,19,True
20.205.155.103,ICMP,55630,24,True
20.205.155.103,ICMP,55781,25,True
20.205.155.103,ICMP,11251,20,True
20.205.155.103,ICMP,13376,23,True
20.205.155.103,ICMP,22394,23,True
20.205.155.103,ICMP,53254,19,True
20.205.155.103,ICMP,60538,18,True
20.205.155.103,ICMP,60939,20,True
20.205.155.103,ICMP,60944,16,True
20.205.155.103,ICMP,1001040,20,True
20.205.155.103,ICMP,1001356,21,True
20.205.155.103,ICMP,1002289,19,True
20.205.155.103,ICMP,1002750,21,True
20.205.155.103,ICMP,1003898,20,True
20.205.155.103,ICMP,1004232,25,True
20.205.155.103,ICMP,1004453,17,True
20.205.155.103,ICMP,1004482,20,True
20.205.155.103,ICMP,1004876,20,True
20.205.155.103,ICMP,1004978,20,True
20.205.155.103,ICMP,10743,20,True
20.205.155.103,ICMP,12426,21,True
20.205.155.103,ICMP,17979,18,True
20.205.155.103,ICMP,19648,21,True
20.205.155.103,ICMP,19983,18,True
20.205.155.103,ICMP,22802,19,True
20.205.155.103,ICMP,23127,20,True
20.205.155.103,ICMP,28,21,True
20.205.155.103,ICMP,35042,26,True
20.205.155.103,ICMP,35681,19,True
20.205.155.103,ICMP,50008,19,True
20.205.155.103,ICMP,50017,24,True
20.205.155.103,ICMP,52422,23,True
20.205.155.103,ICMP,52537,21,True
20.205.155.103,ICMP,52676,20,True
20.205.155.103,ICMP,53798,19,True
20.205.155.103,ICMP,54330,20,True
20.205.155.103,ICMP,54419,18,True
20.205.155.103,ICMP,55492,20,True
20.205.155.103,ICMP,60234,20,True
20.205.155.103,ICMP,60323,20,True
20.205.155.103,ICMP,61081,22,True
20.205.155.103,ICMP,61241,18,True
20.205.155.103,ICMP,61365,21,True
20.205.155.103,ICMP,61366,18,True
20.205.155.103,ICMP,61498,17,True
20.205.155.103,ICMP,61731,23,True
20.205.155.103,ICMP,61780,24,True
20.205.155.103,ICMP,61899,23,True
20.205.155.103,ICMP,62365,20,True
20.205.155.103,ICMP,62741,21,True
20.205.155.103,ICMP,62843,17,True
20.205.155.103,ICMP,62868,21,True
107.22.235.245,ICMP,1001393,14,True
107.22.235.245,ICMP,1003047,21,True
107.22.235.245,ICMP,1003572,16,True
107.22.235.245,ICMP,1004187,14,True
107.22.235.245,ICMP,1004469,16,True
107.22.235.245,ICMP,13213,22,True
107.22.235.245,ICMP,13662,12,True
107.22.235.245,ICMP,13820,14,True
107.22.235.245,ICMP,14285,13,True
107.22.235.245,ICMP,15718,16,True
107.22.235.245,ICMP,17615,23,True
107.22.235.245,ICMP,17950,18,True
107.22.235.245,ICMP,19275,16,True
107.22.235.245,ICMP,20756,21,True
107.22.235.245,ICMP,21394,17,True
107.22.235.245,ICMP,23087,15,True
107.22.235.245,ICMP,25313,19,True
107.22.235.245,ICMP,27327,16,True
107.22.235.245,ICMP,30595,15,True
107.22.235.245,ICMP,31289,21,True
107.22.235.245,ICMP,31304,13,True
107.22.235.245,ICMP,31318,16,True
107.22.235.245,ICMP,32506,4,True
107.22.235.245,ICMP,50180,20,True
107.22.235.245,ICMP,50536,15,True
107.22.235.245,ICMP,51245,11,True
107.22.235.245,ICMP,52062,12,True
107.22.235.245,ICMP,52199,14,True
107.22.235.245,ICMP,52955,14,True
107.22.235.245,ICMP,53279,14,True
107.22.235.245,ICMP,53398,16,True
107.22.235.245,ICMP,54348,13,True
107.22.235.245,ICMP,54954,15,True
107.22.235.245,ICMP,54981,14,True
107.22.235.245,ICMP,55001,8,True
107.22.235.245,ICMP,55023,17,True
107.22.235.245,ICMP,55232,20,True
107.22.235.245,ICMP,55283,22,True
107.22.235.245,ICMP,55390,11,True
107.22.235.245,ICMP,55643,14,True
107.22.235.245,ICMP,55752,15,True
107.22.235.245,ICMP,55783,19,True
107.22.235.245,ICMP,60976,18,True
107.22.235.245,ICMP,61015,17,True
107.22.235.245,ICMP,61029,9,True
107.22.235.245,ICMP,61451,13,True
107.22.235.245,ICMP,62490,17,True
107.22.235.245,ICMP,55346,13,True
107.22.235.245,ICMP,1001040,15,True
107.22.235.245,ICMP,1001356,12,True
107.22.235.245,ICMP,1002289,16,True
107.22.235.245,ICMP,1002750,13,True
107.22.235.245,ICMP,1003898,12,True
107.22.235.245,ICMP,1004232,13,True
107.22.235.245,ICMP,1004453,15,True
107.22.235.245,ICMP,1004482,14,True
107.22.235.245,ICMP,1004876,16,True
107.22.235.245,ICMP,1004978,12,True
107.22.235.245,ICMP,10743,15,True
107.22.235.245,ICMP,12426,17,True
107.22.235.245,ICMP,17979,11,True
107.22.235.245,ICMP,19648,16,True
107.22.235.245,ICMP,19983,15,True
107.22.235.245,ICMP,22802,14,True
107.22.235.245,ICMP,23127,16,True
107.22.235.245,ICMP,24550,19,True
107.22.235.245,ICMP,28,16,True
107.22.235.245,ICMP,35042,13,True
107.22.235.245,ICMP,35681,12,True
107.22.235.245,ICMP,50008,16,True
107.22.235.245,ICMP,50017,12,True
107.22.235.245,ICMP,52422,14,True
107.22.235.245,ICMP,52537,14,True
107.22.235.245,ICMP,52676,16,True
107.22.235.245,ICMP,53798,16,True
107.22.235.245,ICMP,54330,14,True
107.22.235.245,ICMP,54419,15,True
107.22.235.245,ICMP,55492,15,True
107.22.235.245,ICMP,60234,15,True
107.22.235.245,ICMP,60323,13,True
107.22.235.245,ICMP,61081,14,True
107.22.235.245,ICMP,61241,15,True
107.22.235.245,ICMP,61365,14,True
107.22.235.245,ICMP,61498,18,True
107.22.235.245,ICMP,61731,14,True
107.22.235.245,ICMP,61780,11,True
107.22.235.245,ICMP,61899,14,True
107.22.235.245,ICMP,62365,15,True
107.22.235.245,ICMP,62741,15,True
107.22.235.245,ICMP,62843,11,True
107.22.235.245,ICMP,62868,15,True
34.132.159.233,ICMP,1002581,12,True
34.132.159.233,ICMP,1002625,8,True
34.132.159.233,ICMP,1002872,8,True
34.132.159.233,ICMP,1003055,6,True
34.132.159.233,ICMP,1004116,7,True
34.132.159.233,ICMP,10399,8,True
34.132.159.233,ICMP,10462,6,True
34.132.159.233,ICMP,10553,10,True
34.132.159.233,ICMP,12894,5,True
34.132.159.233,ICMP,13820,7,True
34.132.159.233,ICMP,17024,7,True
34.132.159.233,ICMP,17490,10,True
34.132.159.233,ICMP,17615,9,True
34.132.159.233,ICMP,17998,5,True
34.132.159.233,ICMP,19599,11,True
34.132.159.233,ICMP,24725,7,True
34.132.159.233,ICMP,24940,8,True
34.132.159.233,ICMP,25390,7,True
34.132.159.233,ICMP,28331,7,True
34.132.159.233,ICMP,30236,13,True
34.132.159.233,ICMP,30958,5,True
34.132.159.233,ICMP,31304,6,True
34.132.159.233,ICMP,33297,10,True
34.132.159.233,ICMP,34770,7,True
34.132.159.233,ICMP,50124,8,True
34.132.159.233,ICMP,51245,6,True
34.132.159.233,ICMP,51335,7,True
34.132.159.233,ICMP,51812,11,True
34.132.159.233,ICMP,52196,8,True
34.132.159.233,ICMP,52219,8,True
34.132.159.233,ICMP,52431,9,True
34.132.159.233,ICMP,52719,8,True
34.132.159.233,ICMP,53558,5,True
34.132.159.233,ICMP,54252,9,True
34.132.159.233,ICMP,54278,10,True
34.132.159.233,ICMP,54484,6,True
34.132.159.233,ICMP,54981,10,True
34.132.159.233,ICMP,55524,10,True
34.132.159.233,ICMP,55781,9,True
34.132.159.233,ICMP,61271,5,True
34.132.159.233,ICMP,11289,14,True
34.132.159.233,ICMP,14207,6,True
34.132.159.233,ICMP,14285,7,True
34.132.159.233,ICMP,14743,7,True
34.132.159.233,ICMP,17025,5,True
34.132.159.233,ICMP,22394,10,True
34.132.159.233,ICMP,27750,6,True
34.132.159.233,ICMP,60944,7,True
34.132.159.233,ICMP,1001040,7,True
34.132.159.233,ICMP,1003898,7,True
34.132.159.233,ICMP,1004453,6,True
34.132.159.233,ICMP,1004482,7,True
34.132.159.233,ICMP,1004876,6,True
34.132.159.233,ICMP,1004978,6,True
34.132.159.233,ICMP,10743,7,True
34.132.159.233,ICMP,12426,8,True
34.132.159.233,ICMP,17979,6,True
34.132.159.233,ICMP,19648,8,True
34.132.159.233,ICMP,19983,6,True
34.132.159.233,ICMP,22802,6,True
34.132.159.233,ICMP,23127,7,True
